,Questions,Answers,Label
4336,How should one leave one's body while dying?,"I see You with boundless form on every side, with many arms, stomachs, mouths, and eyes; neither the end nor the middle nor the beginning do I see, O Lord of the Universe, O Cosmic Form.",0
4337,How should one leave one's body while dying?,"I see You with boundless form on every side, with many arms, stomachs, mouths, and eyes; neither the end nor the middle nor the beginning do I see, O Lord of the Universe, O Cosmic Form.",0
4338,How should one leave one's body while dying?,"I see You with boundless form on every side, with many arms, stomachs, mouths, and eyes; neither the end nor the middle nor the beginning do I see, O Lord of the Universe, O Cosmic Form.",0
4339,How should one leave one's body while dying?,"I see You with boundless form on every side, with many arms, stomachs, mouths, and eyes; neither the end nor the middle nor the beginning do I see, O Lord of the Universe, O Cosmic Form.",0
4340,How should one leave one's body while dying?,"Know that these two are the womb of all beings; thus, I am the source and dissolution of the whole universe.",0
4341,How should one leave one's body while dying?,"You are the primal God, the ancient Purusha, the supreme refuge of this universe, the knower, the knowable, and the supreme Abode. Through You, the universe is pervaded, O Being of infinite forms.",0
4342,How should one leave one's body while dying?,"Whosoever meditates on the Omniscient, the Ancient, the Ruler of the whole world, minuter than an atom, the supporter of all, of inconceivable form, effulgent like the sun and beyond the darkness of ignorance.",0
4343,How should one leave one's body while dying?,"I see You with boundless form on every side, with many arms, stomachs, mouths, and eyes; neither the end nor the middle nor the beginning do I see, O Lord of the Universe, O Cosmic Form.",0
4344,How should one leave one's body while dying?,"I see You with boundless form on every side, with many arms, stomachs, mouths, and eyes; neither the end nor the middle nor the beginning do I see, O Lord of the Universe, O Cosmic Form.",0
4345,Is there any imperishable goal in this universe?,"I see You with boundless form on every side, with many arms, stomachs, mouths, and eyes; neither the end nor the middle nor the beginning do I see, O Lord of the Universe, O Cosmic Form.",0
4346,Is there any imperishable goal in this universe?,"I see You with boundless form on every side, with many arms, stomachs, mouths, and eyes; neither the end nor the middle nor the beginning do I see, O Lord of the Universe, O Cosmic Form.",0
4347,Is there any imperishable goal in this universe?,"He who sees the Supreme Lord existing truly in all beings, the imperishable within the perishable, sees indeed.",0
4348,Is there any imperishable goal in this universe?,"You are the Imperishable, the Supreme Being, worthy of being known. You are the great treasure-house of this universe; You are the imperishable protector of the eternal Dharma; You are the Primal Person, I believe.",0
4349,Is there any imperishable goal in this universe?,"I am delighted, having seen something never seen before; yet my mind is distressed with fear. Show me that form only, O God; have mercy, O God of gods, O Abode of the universe.",0
4350,Is there any imperishable goal in this universe?,"That firm man, whom surely these afflictions do not, O chief among men, to whom pleasure and pain are the same, is fit for attaining immortality.",0
4351,Is there any imperishable goal in this universe?,"That firm man, whom surely these afflictions do not, O chief among men, to whom pleasure and pain are the same, is fit for attaining immortality.",0
4352,Is there any imperishable goal in this universe?,"The embodied one, having crossed beyond these three Gunas from which the body is evolved, is freed from birth, death, decay, and pain, and attains immortality.",0
4353,Is there any imperishable goal in this universe?,"Whoever knows it to be indestructible, eternal, unborn, and inexhaustible, how can that person slay, O Arjuna, or cause to be slain?",0
4354,Is there any imperishable goal in this universe?,"Whoever knows it to be indestructible, eternal, unborn, and inexhaustible, how can that person slay, O Arjuna, or cause to be slain?",0
4355,Is there any imperishable goal in this universe?,"It is not born, nor does it ever die; after having been, it again does not cease to be; unborn, eternal, changeless, and ancient, it is not killed when the body is killed.",0
4356,How should one do Yoga?,"I will declare that which is to be known, knowing which one attains immortality; the beginningless Supreme Brahman, which is neither being nor non-being.",0
4357,How should one do Yoga?,"At the time of death, with an unwavering mind, endowed with devotion, by the power of Yoga, fixing the whole life-breath in the middle of the two eyebrows, he reaches that resplendent Supreme Person.",0
4358,How should one do Yoga?,"Whoever at the end leaves the body, thinking of any being, to that being only does he go, O son of Kunti (Arjuna), due to his constant thought of that being.",0
4359,How should one do Yoga?,"In the production of the effect and the cause, Nature (matter) is said to be the cause; in the experience of pleasure and pain, the soul is said to be the one responsible.",0
4360,How should one do Yoga?,"They, having enjoyed the vast heaven, enter the world of mortals when their merit is exhausted; thus abiding by the injunctions of the three (Vedas) and desiring objects of desires, they attain to the state of coming and going.",0
4361,How should one do Yoga?,"Full of desires, with heaven as their goal, (they speak words that are directed to ends) leading to new births as the result of their works, and prescribe various methods abounding in specific actions, for the attainment of pleasure and power.",0
4362,How should one do Yoga?,"With this seemingly perplexing speech, you seem to be confusing my understanding; therefore, tell me one certain way by which I may attain bliss.",0
4363,How should one do Yoga?,"Having attained Me, these great souls do not take birth again here—a place of pain and impermanence—but have reached the highest perfection of liberation.",0
4364,How should one do Yoga?,"Those who have no faith in this Dharma, O Parantapa, return to the path of this world without attaining Me.",0
4365,How should one do Yoga?,"Fly to Him for refuge with all your being, O Arjuna; by His grace you will obtain supreme peace and the eternal abode.",0
4366,How should one do Yoga?,"Fly to Him for refuge with all your being, O Arjuna; by His grace you will obtain supreme peace and the eternal abode.",0
4367,How to practice concentration?,"Fly to Him for refuge with all your being, O Arjuna; by His grace you will obtain supreme peace and the eternal abode.",0
4368,How to practice concentration?,"With this, nourish the gods, and may the gods nourish you; thus, nourishing each other, you shall attain the highest good.",0
4369,How to practice concentration?,"Also, the man who hears this, full of faith and free from malice, shall attain to the happy worlds of those of righteous deeds, and be liberated.",0
4370,How to practice concentration?,"But verily, there exists higher than this Unmanifested, another Unmanifested Eternal, which is not destroyed even when all beings are destroyed.",0
4371,How to practice concentration?,"Having taken refuge in Me and doing all actions, by My grace he obtains the eternal, indestructible state of being.",0
4372,How to practice concentration?,"Full of desires, with heaven as their goal, (they speak words that are directed to ends) leading to new births as the result of their works, and prescribe various methods abounding in specific actions, for the attainment of pleasure and power.",0
4373,How to practice concentration?,"For I am the abode of Brahman, the immortal, immutable, and everlasting Dharma, and absolute bliss.",0
4374,How to practice concentration?,"Slain, you will obtain heaven; victorious, you will enjoy the earth; therefore, stand up, O son of Kunti, resolved to fight.",0
4375,How to practice concentration?,"The bright and dark paths of the world are thought to be eternal; one leads to no return, and the other leads to return.",0
4376,How to practice concentration?,There is no being on earth or in heaven among the gods that is liberated from the three qualities born of Nature.,0
4377,How to practice concentration?,"It is not born, nor does it ever die; after having been, it again does not cease to be; unborn, eternal, changeless, and ancient, it is not killed when the body is killed.",0
4378,What is the best way to leave the body after death?,"For I am the abode of Brahman, the immortal, immutable, and everlasting Dharma, and absolute bliss.",0
4379,What is the best way to leave the body after death?,"For I am the abode of Brahman, the immortal, immutable, and everlasting Dharma, and absolute bliss.",0
4380,What is the best way to leave the body after death?,The worshippers of the gods go to them; the ancestor-worshippers go to the manes; the worshippers of the deities who preside over the elements go to them; but My devotees come to Me.,0
4381,What is the best way to leave the body after death?,"Whatever form any devotee desires to worship with faith, I make that same faith of his firm and unflinching.",0
4382,What is the best way to leave the body after death?,"Whatever form any devotee desires to worship with faith, I make that same faith of his firm and unflinching.",0
4383,What is the best way to leave the body after death?,"He to whom censure and praise are equal, who is silent, content with anything, homeless, of a steady mind, and full of devotion; that man is dear to me.",0
4384,What is the best way to leave the body after death?,"Verily, the reward (fruit) that accrues to those men of small intelligence is finite. The worshippers of the gods go to them, whereas My devotees come to Me.",0
4385,What is the best way to leave the body after death?,"He from whom all the beings have evolved and by whom all this is pervaded, worshipping Him with his own duty, one attains perfection.",0
4386,What is the best way to leave the body after death?,"He from whom all the beings have evolved and by whom all this is pervaded, worshipping Him with his own duty, one attains perfection.",0
4387,What is the best way to leave the body after death?,"And among all the Yogis, he who, full of faith and with his inner self merged in Me, worships Me is deemed by Me to be the most devoted.",0
4388,What is the best way to leave the body after death?,"I am the same to all beings; there is none hateful or dear to Me; but those who worship Me with devotion are in Me, and I am also in them.",0
4389,What happens to those who remember God uninterruptedly?,"Endowed with that faith, he engages in the worship of that form and obtains his desired outcome, which is ordained by Me alone.",0
4390,What happens to those who remember God uninterruptedly?,"Arjuna said, ""O God, I see all the gods in Your body, as well as hosts of various classes of beings, Brahma the Lord seated on the lotus, all the sages, and the celestial serpents.""",0
4391,What happens to those who remember God uninterruptedly?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
4392,What happens to those who remember God uninterruptedly?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
4393,What happens to those who remember God uninterruptedly?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
4394,What happens to those who remember God uninterruptedly?,"I am the same to all beings; there is none hateful or dear to Me; but those who worship Me with devotion are in Me, and I am also in them.",0
4395,What happens to those who remember God uninterruptedly?,The worshippers of the gods go to them; the ancestor-worshippers go to the manes; the worshippers of the deities who preside over the elements go to them; but My devotees come to Me.,0
4396,What happens to those who remember God uninterruptedly?,"There, in the body of the God of gods, Arjuna then saw the entire universe resting in one, with its myriad of divisions.",0
4397,What happens to those who remember God uninterruptedly?,"Verily, the reward (fruit) that accrues to those men of small intelligence is finite. The worshippers of the gods go to them, whereas My devotees come to Me.",0
4398,What happens to those who remember God uninterruptedly?,"There are two types of beings in this world: the divine and the demoniacal. The divine has been described at length; hear from Me, O Arjuna, about the demoniacal.",0
4399,What happens to those who remember God uninterruptedly?,"Others also, sacrificing with the wisdom-sacrifice, worship Me, the All-Faced, as one, distinct, and manifold.",0
4400,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"Others also, sacrificing with the wisdom-sacrifice, worship Me, the All-Faced, as one, distinct, and manifold.",0
4401,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"Therefore, with the utterance of ""Om,"" the acts of sacrifice, gift, and austerity, as enjoined in the scriptures, are always begun by the students of Brahman.",0
4402,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, and which is devoid of mantras, gifts, and faith.",0
4403,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"Thus, manifold sacrifices are spread out before Brahman at the face of Brahman. Know them all to be born of action, and thus knowing, you shall be liberated.",0
4404,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"Those who eat the remnants of the sacrifice, which are like nectar, go to the eternal Brahman. This world is not for the one who does not perform sacrifice; how then can they have the other, O Arjuna?",0
4405,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"The knowers of the three Vedas, the drinkers of Soma, purified of all sins, worshipping Me through sacrifices, pray for the way to heaven; they reach the holy world of the Lord of the gods and enjoy the divine pleasures of the gods in heaven.",0
4406,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"Know that action comes from Brahma, and Brahma comes from the Imperishable. Therefore, the all-pervasive Brahma ever rests in sacrifice.",0
4407,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"He who knows Me as the enjoyer of sacrifices and austerities, the great Lord of all the worlds, and the friend of all beings, attains peace.",0
4408,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"Therefore, with the utterance of ""Om,"" the acts of sacrifice, gift, and austerity, as enjoined in the scriptures, are always begun by the students of Brahman.",0
4409,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"Therefore, with the utterance of ""Om,"" the acts of sacrifice, gift, and austerity, as enjoined in the scriptures, are always begun by the students of Brahman.",0
4410,Are Yogis who have attained the higher perfection in this life once again born in a human body?,"I am the same to all beings; there is none hateful or dear to Me; but those who worship Me with devotion are in Me, and I am also in them.",0
4411,Is there rebirth for a person who has reached God?,"Those whose wisdom has been taken away by this or that desire, go to other gods, following this or that rite, led by their own nature.",0
4412,Is there rebirth for a person who has reached God?,"Even those devotees who, endowed with faith, worship other gods, worship Me alone, O Arjuna, but by the wrong method.",0
4413,Is there rebirth for a person who has reached God?,"How much more easily, then, do Brahmins and devoted royal saints attain the goal? Having come to this impermanent and unhappy world, do thou worship Me.",0
4414,Is there rebirth for a person who has reached God?,"Verily, the reward (fruit) that accrues to those men of small intelligence is finite. The worshippers of the gods go to them, whereas My devotees come to Me.",0
4415,Is there rebirth for a person who has reached God?,"Arjuna said, ""O God, I see all the gods in Your body, as well as hosts of various classes of beings, Brahma the Lord seated on the lotus, all the sages, and the celestial serpents.""",0
4416,Is there rebirth for a person who has reached God?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
4417,Is there rebirth for a person who has reached God?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
4418,Is there rebirth for a person who has reached God?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
4419,Is there rebirth for a person who has reached God?,"I believe all that You have said to me to be true, O Krishna; indeed, O blessed Lord! Neither the gods nor the demons know Your manifestation (origin).",0
4420,Is there rebirth for a person who has reached God?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4421,Is there rebirth for a person who has reached God?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4422,How long is one day of Brahma?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4423,How long is one day of Brahma?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4424,How long is one day of Brahma?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4425,How long is one day of Brahma?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4426,How long is one day of Brahma?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4427,How long is one day of Brahma?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4428,How long is one day of Brahma?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4429,How long is one day of Brahma?,"That gift which is given to one who does nothing in return, knowing it to be a duty to give in a suitable place and time to a worthy person, is held to be Sattvic.",0
4430,How long is one day of Brahma?,"Whatever form any devotee desires to worship with faith, I make that same faith of his firm and unflinching.",0
4431,How long is one day of Brahma?,"Whatever form any devotee desires to worship with faith, I make that same faith of his firm and unflinching.",0
4432,How long is one day of Brahma?,"Even if the most sinful worships Me, with devotion to no one else, he should indeed be regarded as righteous, for he has rightly resolved.",0
4433,How does the universe manifest from the unmanifested?,"He who is of the same mind towards the good-hearted, friends, enemies, the indifferent, the neutral, the hateful, the relatives, the righteous, and the unrighteous, excels.",0
4434,How does the universe manifest from the unmanifested?,"The Blessed Lord said: Fearlessness, purity of heart, steadfastness in knowledge and yoga, almsgiving, control of the senses, sacrifice, study of scriptures, austerity, and straightforwardness.",0
4435,How does the universe manifest from the unmanifested?,"Without hope, controlling the mind and the self, having abandoned all covetousness, and performing only bodily actions, one incurs no sin.",0
4436,How does the universe manifest from the unmanifested?,"And he who studies this sacred dialogue of ours, by him I shall have been worshipped through the sacrifice of wisdom; such is my conviction.",0
4437,How does the universe manifest from the unmanifested?,"And he who studies this sacred dialogue of ours, by him I shall have been worshipped through the sacrifice of wisdom; such is my conviction.",0
4438,How does the universe manifest from the unmanifested?,"Endowed with that faith, he engages in the worship of that form and obtains his desired outcome, which is ordained by Me alone.",0
4439,How does the universe manifest from the unmanifested?,"Verily, Thou Thyself knowest Thyself by Thyself, O Supreme Person, O source and Lord of all beings, O God of gods, O ruler of the world!",0
4440,How does the universe manifest from the unmanifested?,"Having become the fire Vaisvanara, I abide in the bodies of living beings and, associated with the Prana and the Apana, digest the fourfold food.",0
4441,How does the universe manifest from the unmanifested?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
4442,How does the universe manifest from the unmanifested?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
4443,How does the universe manifest from the unmanifested?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
4444,What makes a soul born again and again?,"The food that is dear to each is threefold, as well as sacrifice, austerity, and almsgiving. Hear the distinction of these.",0
4445,What makes a soul born again and again?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4446,What makes a soul born again and again?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4447,What makes a soul born again and again?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4448,What makes a soul born again and again?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4449,What makes a soul born again and again?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
4450,What makes a soul born again and again?,"Whoever offers Me with devotion a leaf, a flower, a fruit, or a little water, that, so offered devotedly by the pure-minded, I accept.",0
4451,What makes a soul born again and again?,"I am the same to all beings; there is none hateful or dear to Me; but those who worship Me with devotion are in Me, and I am also in them.",0
4452,What makes a soul born again and again?,"They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, and which is devoid of mantras, gifts, and faith.",0
4453,What makes a soul born again and again?,"Becoming Brahman, serene in the Self, he neither grieves nor desires; he is the same to all beings, and obtains supreme devotion to Me.",0
4454,What makes a soul born again and again?,"Serene-minded, fearless, firm in the vow of a Brahmachari, having controlled their mind, thinking of Me and balanced in mind, let them sit, having Me as their supreme goal.",0
4455,Is there anything eternal in this every changing universe?,"That sacrifice which is offered by men without desire for reward, as enjoined by the ordinance (scripture), with a firm faith that doing so is their duty, is Sattvic or pure.",0
4456,Is there anything eternal in this every changing universe?,"That sacrifice which is offered by men without desire for reward, as enjoined by the ordinance (scripture), with a firm faith that doing so is their duty, is Sattvic or pure.",0
4457,Is there anything eternal in this every changing universe?,"Ever content, steady in meditation, self-controlled, possessing firm conviction, with the mind and intellect dedicated to Me, he, My devotee, is dear to Me.",0
4458,Is there anything eternal in this every changing universe?,"Ever content, steady in meditation, self-controlled, possessing firm conviction, with the mind and intellect dedicated to Me, he, My devotee, is dear to Me.",0
4459,Is there anything eternal in this every changing universe?,"Never speak this to one who is devoid of austerities or devotion, who does not render service, who does not desire to listen, or who cavils at Me.",0
4460,Is there anything eternal in this every changing universe?,"Desire, hatred, pleasure, pain, the aggregate (body), intelligence, and fortitude—the field has thus been briefly described with its modifications.",0
4461,Is there anything eternal in this every changing universe?,"Endowed with a pure intellect, controlling the self through firmness, relinquishing sound and other objects and abandoning attraction and hatred.",0
4462,Is there anything eternal in this every changing universe?,"With their minds and lives wholly absorbed in Me, they enlighten each other and ever speak of Me, being satisfied and delighted.",0
4463,Is there anything eternal in this every changing universe?,"Hear again My supreme word, most secret of all; for you are dearly beloved of Me, I will tell you what is good.",0
4464,Is there anything eternal in this every changing universe?,"Hear again My supreme word, most secret of all; for you are dearly beloved of Me, I will tell you what is good.",0
4465,Is there anything eternal in this every changing universe?,"When one thinks of objects, attachment to them arises; from attachment, desire is born; from desire, anger arises.",0
4466,What happens to those who have reached God's abode?,"When one thinks of objects, attachment to them arises; from attachment, desire is born; from desire, anger arises.",0
4467,What happens to those who have reached God's abode?,"When one thinks of objects, attachment to them arises; from attachment, desire is born; from desire, anger arises.",0
4468,What happens to those who have reached God's abode?,"When one thinks of objects, attachment to them arises; from attachment, desire is born; from desire, anger arises.",0
4469,What happens to those who have reached God's abode?,"Freed from attachment, fear, and anger, absorbed in Me, taking refuge in Me, purified by the fire of knowledge, many have attained My Being.",0
4470,What happens to those who have reached God's abode?,"Among the great sages, I am Bhrigu; among words, I am the one syllable (Om); among sacrifices, I am the sacrifice of silent repetition; among the immovable things, I am the Himalayas.",0
4471,What happens to those who have reached God's abode?,"Therefore, do all of you, stationed in your respective positions in the several divisions of the army, protect Bhishma alone.",0
4472,What happens to those who have reached God's abode?,"Wherever a being is born, whether unmoving or moving, know thou, O best of the Bharatas (Arjuna), that it is from the union of the field and its knower.",0
4473,What happens to those who have reached God's abode?,"Arjuna said, ""O Krishna, what is the description of one who has steady wisdom and is merged in the superconscious state? How does one of steady wisdom speak, how do they sit, and how do they walk?""",0
4474,What happens to those who have reached God's abode?,"To him who was despondent in the midst of the two armies, Krishna, smiling, O Bharata, spoke these words.",0
4475,What happens to those who have reached God's abode?,"O Arjuna, bound by your own Karma (action) born of your own nature, that which from delusion you wish not to do, even that you shall do helplessly.",0
4476,What happens to those who have reached God's abode?,"O Arjuna, bound by your own Karma (action) born of your own nature, that which from delusion you wish not to do, even that you shall do helplessly.",0
4477,What is the benefit of developing devotion?,"O Arjuna, bound by your own Karma (action) born of your own nature, that which from delusion you wish not to do, even that you shall do helplessly.",0
4478,What is the benefit of developing devotion?,"Therefore, O best of the Bharatas, control your senses first and then kill this sinful thing, which destroys knowledge and realization.",0
4479,What is the benefit of developing devotion?,"A person who is liberated from these three gates of darkness, O Arjuna, practices what is beneficial for them and thus goes to the Supreme Goal.",0
4480,What is the benefit of developing devotion?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
4481,What is the benefit of developing devotion?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
4482,What is the benefit of developing devotion?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
4483,What is the benefit of developing devotion?,"Whatever form any devotee desires to worship with faith, I make that same faith of his firm and unflinching.",0
4484,What is the benefit of developing devotion?,"Whatever form any devotee desires to worship with faith, I make that same faith of his firm and unflinching.",0
4485,What is the benefit of developing devotion?,"The one who is full of faith, devoted to it, and has subdued their senses obtains this knowledge; and upon obtaining the knowledge, they attain the supreme peace immediately.",0
4486,What is the benefit of developing devotion?,"The ignorant, the faithless, and the doubting self go to destruction; there is neither this world nor the other, nor happiness for the doubting one.",0
4487,What is the benefit of developing devotion?,"Endowed with that faith, he engages in the worship of that form and obtains his desired outcome, which is ordained by Me alone.",0
4488,Is there any significance of time in the attainment of Yoga?,"Whatever is sacrificed, given, or performed, and whatever austerity is practiced without faith, it is called 'Asat', O Arjuna; it is of no value here or hereafter (after death).",0
4489,Is there any significance of time in the attainment of Yoga?,"They say, ""This universe is without truth, without a moral basis, without a God, brought about by mutual union, with lust as its cause; what else?""",0
4490,Is there any significance of time in the attainment of Yoga?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
4491,Is there any significance of time in the attainment of Yoga?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
4492,Is there any significance of time in the attainment of Yoga?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
4493,Is there any significance of time in the attainment of Yoga?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
4494,Is there any significance of time in the attainment of Yoga?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
4495,Is there any significance of time in the attainment of Yoga?,"If you are unable to fix your mind steadily on Me, then seek to reach Me through the yoga of constant practice, O Arjuna.",0
4496,Is there any significance of time in the attainment of Yoga?,"With this seemingly perplexing speech, you seem to be confusing my understanding; therefore, tell me one certain way by which I may attain bliss.",0
4497,Is there any significance of time in the attainment of Yoga?,"Perform action, O Arjuna, being steadfast in Yoga, abandoning attachment and balanced in success and failure; evenness of mind is called Yoga.",0
4498,Is there any significance of time in the attainment of Yoga?,"Perform action, O Arjuna, being steadfast in Yoga, abandoning attachment and balanced in success and failure; evenness of mind is called Yoga.",0
4499,What is the path in time followed by those who attain Yoga?,"How shall I, ever meditating, know you, O Yogin? In what aspects or things, O blessed Lord, should I think of you?",0
4500,What is the path in time followed by those who attain Yoga?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
4501,What is the path in time followed by those who attain Yoga?,"Attaining the lunar light through smoke, night time, the dark fortnight, and the six months of the southern path of the sun (the southern solstice), the yogi returns.",0
4502,What is the path in time followed by those who attain Yoga?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
4503,What is the path in time followed by those who attain Yoga?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
4504,What is the path in time followed by those who attain Yoga?,"Unswerving devotion to Me through the Yoga of non-separation, resorting to solitary places, and a distaste for the company of people.",0
4505,What is the path in time followed by those who attain Yoga?,"Then, that goal should be sought for, to which, having gone, none returns again. I seek refuge in that Primeval Purusha, from whence streamed forth the ancient activity or energy.",0
4506,What is the path in time followed by those who attain Yoga?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
4507,What is the path in time followed by those who attain Yoga?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
4508,What is the path in time followed by those who attain Yoga?,"With this seemingly perplexing speech, you seem to be confusing my understanding; therefore, tell me one certain way by which I may attain bliss.",0
4509,What is the path in time followed by those who attain Yoga?,"Fire, light, daytime, the bright fortnight, the six months of the northern path of the sun (the northern solstice) departing, then men who know Brahman go to Brahman.",0
4510,What happens after the Yogi attains the lunar light?,"With this seemingly perplexing speech, you seem to be confusing my understanding; therefore, tell me one certain way by which I may attain bliss.",0
4511,What happens after the Yogi attains the lunar light?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
4512,What happens after the Yogi attains the lunar light?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
4513,What happens after the Yogi attains the lunar light?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
4514,What happens after the Yogi attains the lunar light?,"Unswerving devotion to Me through the Yoga of non-separation, resorting to solitary places, and a distaste for the company of people.",0
4515,What happens after the Yogi attains the lunar light?,"Renouncing all actions in Me, with the mind centered on the Self, free from hope and egoism, and from mental fever, fight thou.",0
4516,What happens after the Yogi attains the lunar light?,"The wise, possessing knowledge, having abandoned the fruits of their actions, and being freed from the bonds of birth, go to the place which is beyond all evil.",0
4517,What happens after the Yogi attains the lunar light?,"Without hope, controlling the mind and the self, having abandoned all covetousness, and performing only bodily actions, one incurs no sin.",0
4518,What happens after the Yogi attains the lunar light?,"Fix your mind on Me, and your intellect in Me. Then you will certainly live in Me alone hereafter.",0
4519,What happens after the Yogi attains the lunar light?,"Fix your mind on Me, and your intellect in Me. Then you will certainly live in Me alone hereafter.",0
4520,What happens after the Yogi attains the lunar light?,"Mentally renouncing all actions in Me, having Me as the highest goal, and resorting to the yoga of discrimination, do thou ever fix thy mind on Me.",0
4521,What are the two black and white paths of the world?,"Mentally renouncing all actions in Me, having Me as the highest goal, and resorting to the yoga of discrimination, do thou ever fix thy mind on Me.",0
4522,What are the two black and white paths of the world?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
4523,What are the two black and white paths of the world?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
4524,What are the two black and white paths of the world?,"O Arjuna, bound by your own Karma (action) born of your own nature, that which from delusion you wish not to do, even that you shall do helplessly.",0
