,Questions,Answers,Label
2151,What did Arjuna ask Krishna to do after seeing his terrifying divine form?,"We have heard, O Janardana, that those men in whose families the religious practices have been destroyed are inevitably destined to dwell in hell for an unknown period.",0
2152,Were the warriors in the Mahabharata war destined to die?,"The wise, possessing knowledge, having abandoned the fruits of their actions, and being freed from the bonds of birth, go to the place which is beyond all evil.",0
2153,Were the warriors in the Mahabharata war destined to die?,"Confusion of castes leads to hell for the slayers of the family, for their forebears fall, deprived of the offerings of rice-balls and libations of water.",0
2154,Were the warriors in the Mahabharata war destined to die?,"We have heard, O Janardana, that those men in whose families the religious practices have been destroyed are inevitably destined to dwell in hell for an unknown period.",0
2155,Were the warriors in the Mahabharata war destined to die?,"The knowers of the three Vedas, the drinkers of Soma, purified of all sins, worshipping Me through sacrifices, pray for the way to heaven; they reach the holy world of the Lord of the gods and enjoy the divine pleasures of the gods in heaven.",0
2156,Was Arjuna merely an intrument in the war to carry out mass termination of human beings?,"They, having enjoyed the vast heaven, enter the world of mortals when their merit is exhausted; thus abiding by the injunctions of the three (Vedas) and desiring objects of desires, they attain to the state of coming and going.",0
2157,Was Arjuna merely an intrument in the war to carry out mass termination of human beings?,"We have heard, O Janardana, that those men in whose families the religious practices have been destroyed are inevitably destined to dwell in hell for an unknown period.",0
2158,Was Arjuna merely an intrument in the war to carry out mass termination of human beings?,"Confusion of castes leads to hell for the slayers of the family, for their forebears fall, deprived of the offerings of rice-balls and libations of water.",0
2159,Was Arjuna merely an intrument in the war to carry out mass termination of human beings?,"The wise, possessing knowledge, having abandoned the fruits of their actions, and being freed from the bonds of birth, go to the place which is beyond all evil.",0
2160,How did Krishna convince Arjuna that he is going to win in the war?,"Some behold the Self within themselves through meditation, others through the Yoga of knowledge, and still others through the Yoga of action.",0
2161,How did Krishna convince Arjuna that he is going to win in the war?,"Non-injury, equanimity, contentment, austerity, beneficence, fame, and ill-fame—these different qualities of beings arise from Me alone.",0
2162,How did Krishna convince Arjuna that he is going to win in the war?,"Children, not the wise, speak of knowledge and the Yoga of action, or the performance of action, as though they are distinct and different; he who is truly established in one, obtains the fruits of both.",0
2163,How did Krishna convince Arjuna that he is going to win in the war?,"There are two types of beings in this world: the divine and the demoniacal. The divine has been described at length; hear from Me, O Arjuna, about the demoniacal.",0
2164,Was Arjuna choked with emotion on seeing Krishna's divine form?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2165,Was Arjuna choked with emotion on seeing Krishna's divine form?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2166,Was Arjuna choked with emotion on seeing Krishna's divine form?,"Those who have no faith in this Dharma, O Parantapa, return to the path of this world without attaining Me.",0
2167,Was Arjuna choked with emotion on seeing Krishna's divine form?,"Nor do beings exist in Me (in reality); behold, My divine Yoga, which supports all beings, but does not dwell in them, is My Self, the efficient cause of beings.",0
2168,Who is afraid of God?,"Some behold the Self within themselves through meditation, others through the Yoga of knowledge, and still others through the Yoga of action.",0
2169,Who is afraid of God?,"Those who have no faith in this Dharma, O Parantapa, return to the path of this world without attaining Me.",0
2170,Who is afraid of God?,"Those whose wisdom has been taken away by this or that desire, go to other gods, following this or that rite, led by their own nature.",0
2171,Who is afraid of God?,"The Blessed Lord said, ""When light, activity, and delusion are present, he does not hate them, nor does he long for them when they are absent.",0
2172,Why do the sages bow down to God?,"Why should we not, who clearly see the evil in the destruction of families, learn to turn away from this sin, O Janardana (Krishna)?",0
2173,Why do the sages bow down to God?,"Therefore, let the scripture be thy authority in determining what ought to be done and what ought not to be done. Having known what is said in the ordinance of the scriptures, thou shouldst act in this world.",0
2174,Why do the sages bow down to God?,"For verily, the true nature of action enjoined by the scriptures should be known, as well as that of forbidden or unlawful action, and of inaction; the nature of action is hard to understand.",0
2175,Why do the sages bow down to God?,"For verily, the true nature of action enjoined by the scriptures should be known, as well as that of forbidden or unlawful action, and of inaction; the nature of action is hard to understand.",0
2176,who is the knower as well as the object of knowledge?,"Therefore, let the scripture be thy authority in determining what ought to be done and what ought not to be done. Having known what is said in the ordinance of the scriptures, thou shouldst act in this world.",0
2177,who is the knower as well as the object of knowledge?,"Others again offer wealth, austerity, and Yoga as sacrifice, while ascetics of self-restraint and rigid vows offer the study of scriptures and knowledge as sacrifice.",0
2178,who is the knower as well as the object of knowledge?,"But, of what avail is the knowledge of all these details to you, O Arjuna? I exist, supporting this whole world with one part of Myself.",0
2179,who is the knower as well as the object of knowledge?,"Knowing that thou shalt not, O Arjuna, again be deluded like this; and by that thou shalt see all beings in thyself and also in me.",0
2180,What does Arjuna compare Krishna with?,"Even those devotees who, endowed with faith, worship other gods, worship Me alone, O Arjuna, but by the wrong method.",0
2181,What does Arjuna compare Krishna with?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2182,What does Arjuna compare Krishna with?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2183,What does Arjuna compare Krishna with?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2184,Did Arjuna finally realise that Krishna was God himself?,"Whatever form any devotee desires to worship with faith, I make that same faith of his firm and unflinching.",0
2185,Did Arjuna finally realise that Krishna was God himself?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2186,Did Arjuna finally realise that Krishna was God himself?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2187,Did Arjuna finally realise that Krishna was God himself?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2188,When did Arjuna develop devotion towards Krishna?,"I am the same to all beings; there is none hateful or dear to Me; but those who worship Me with devotion are in Me, and I am also in them.",0
2189,When did Arjuna develop devotion towards Krishna?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2190,When did Arjuna develop devotion towards Krishna?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2191,When did Arjuna develop devotion towards Krishna?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
2192,Did Arjuna ever treat Krishna with disrespect?,"When a person sees all beings as resting in the One and emanating from the One alone, they then become Brahman.",0
2193,Did Arjuna ever treat Krishna with disrespect?,The worshippers of the gods go to them; the ancestor-worshippers go to the manes; the worshippers of the deities who preside over the elements go to them; but My devotees come to Me.,0
2194,Did Arjuna ever treat Krishna with disrespect?,"The sattvic, or pure, men worship the gods; the rajasic, or passionate, worship the yakshas and rakshasas; the others, the tamasic or deluded people, worship ghosts and hosts of nature-spirits.",0
2195,Did Arjuna ever treat Krishna with disrespect?,"The sattvic, or pure, men worship the gods; the rajasic, or passionate, worship the yakshas and rakshasas; the others, the tamasic or deluded people, worship ghosts and hosts of nature-spirits.",0
2196,Did Arjuna realise that Krishna was the highest being?,"The sattvic, or pure, men worship the gods; the rajasic, or passionate, worship the yakshas and rakshasas; the others, the tamasic or deluded people, worship ghosts and hosts of nature-spirits.",0
2197,Did Arjuna realise that Krishna was the highest being?,The worshippers of the gods go to them; the ancestor-worshippers go to the manes; the worshippers of the deities who preside over the elements go to them; but My devotees come to Me.,0
2198,Did Arjuna realise that Krishna was the highest being?,"The sattvic, or pure, men worship the gods; the rajasic, or passionate, worship the yakshas and rakshasas; the others, the tamasic or deluded people, worship ghosts and hosts of nature-spirits.",0
2199,Did Arjuna realise that Krishna was the highest being?,"They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, and which is devoid of mantras, gifts, and faith.",0
2200,When did Arjuna ask for Krishna's mercy?,"The sattvic, or pure, men worship the gods; the rajasic, or passionate, worship the yakshas and rakshasas; the others, the tamasic or deluded people, worship ghosts and hosts of nature-spirits.",0
2201,When did Arjuna ask for Krishna's mercy?,"The sattvic, or pure, men worship the gods; the rajasic, or passionate, worship the yakshas and rakshasas; the others, the tamasic or deluded people, worship ghosts and hosts of nature-spirits.",0
2202,When did Arjuna ask for Krishna's mercy?,"They are possessed of the deceitful nature of demons and undivine beings, filled with vain hopes, vain actions, and vain knowledge that is senseless.",0
2203,When did Arjuna ask for Krishna's mercy?,"Know thou these to be of demonical resolves, senselessly torturing all the elements in the body and Me who dwell in the body.",0
2204,Was Arjuna delighted after seeing Krishna's divine form?,"Know thou these to be of demonical resolves, senselessly torturing all the elements in the body and Me who dwell in the body.",0
2205,Was Arjuna delighted after seeing Krishna's divine form?,"Serenity of mind, good-heartedness, self-control, and purity of nature—this is called mental austerity.",0
2206,Was Arjuna delighted after seeing Krishna's divine form?,"Some philosophers declare that actions should be abandoned as evil; while others declare that acts of sacrifice, gift, and austerity should not be relinquished.",0
2207,Was Arjuna delighted after seeing Krishna's divine form?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2208,When did Arjuna ask Krishna to show his gracious form?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2209,When did Arjuna ask Krishna to show his gracious form?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2210,When did Arjuna ask Krishna to show his gracious form?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2211,When did Arjuna ask Krishna to show his gracious form?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2212,Had anyone seen Krishna's divine form before Arjuna?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2213,Had anyone seen Krishna's divine form before Arjuna?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2214,Had anyone seen Krishna's divine form before Arjuna?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2215,Had anyone seen Krishna's divine form before Arjuna?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2216,Can we get to see Krishna's divine form through austerities?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2217,Can we get to see Krishna's divine form through austerities?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2218,Can we get to see Krishna's divine form through austerities?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2219,Can we get to see Krishna's divine form through austerities?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2220,Can we get to see God through austerities?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2221,Can we get to see God through austerities?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
2222,Can we get to see God through austerities?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
2223,Can we get to see God through austerities?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
2224,Did Krishna get back to his usual form in the war?,"That which is stale, tasteless, putrid, rotten, rejected, and impure is the food liked by the Tamasic.",0
2225,Did Krishna get back to his usual form in the war?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
2226,Did Krishna get back to his usual form in the war?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2227,Did Krishna get back to his usual form in the war?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2228,When Krishna get back to his usual form in the war?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2229,When Krishna get back to his usual form in the war?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
2230,When Krishna get back to his usual form in the war?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2231,When Krishna get back to his usual form in the war?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2232,When did Arjuna gain his composure after seeing the divine form?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
2233,When did Arjuna gain his composure after seeing the divine form?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
2234,When did Arjuna gain his composure after seeing the divine form?,"The foods that increase life, purity, strength, health, joy, and cheerfulness (good appetite), which are savory, oily, substantial, and agreeable, are dear to the Sattvic (pure) people.",0
2235,When did Arjuna gain his composure after seeing the divine form?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2236,Is it easy to get to see God's divine  form?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2237,Is it easy to get to see God's divine  form?,"That which is stale, tasteless, putrid, rotten, rejected, and impure is the food liked by the Tamasic.",0
2238,Is it easy to get to see God's divine  form?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2239,Is it easy to get to see God's divine  form?,"That which is stale, tasteless, putrid, rotten, rejected, and impure is the food liked by the Tamasic.",0
2240,Is it easy to get to see God?,"That which is stale, tasteless, putrid, rotten, rejected, and impure is the food liked by the Tamasic.",0
2241,Is it easy to get to see God?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2242,Is it easy to get to see God?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2243,Is it easy to get to see God?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2244,Can we get to see Krishna's divine form through rituals?,"That which is stale, tasteless, putrid, rotten, rejected, and impure is the food liked by the Tamasic.",0
2245,Can we get to see Krishna's divine form through rituals?,"That which is stale, tasteless, putrid, rotten, rejected, and impure is the food liked by the Tamasic.",0
2246,Can we get to see Krishna's divine form through rituals?,"The foods that are bitter, sour, salty, overly hot, pungent, dry, and burning are liked by the Rajasic and are productive of pain, grief, and disease.",0
2247,Can we get to see Krishna's divine form through rituals?,"They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, and which is devoid of mantras, gifts, and faith.",0
2248,Is devotion necessary to know God?,"That sacrifice which is offered by men without desire for reward, as enjoined by the ordinance (scripture), with a firm faith that doing so is their duty, is Sattvic or pure.",0
2249,Is devotion necessary to know God?,"Steadfastness in sacrifice, austerity, and gift is also called 'Sat', and action in connection with these, or for the sake of the Supreme, is also called 'Sat'.",0
2250,Is devotion necessary to know God?,"That sacrifice which is offered by men without desire for reward, as enjoined by the ordinance (scripture), with a firm faith that doing so is their duty, is Sattvic or pure.",0
2251,Is devotion necessary to know God?,"Whatever is sacrificed, given, or performed, and whatever austerity is practiced without faith, it is called 'Asat', O Arjuna; it is of no value here or hereafter (after death).",0
2252,What happens to those who have no enemies?,"They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, and which is devoid of mantras, gifts, and faith.",0
2253,What happens to those who have no enemies?,"They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, and which is devoid of mantras, gifts, and faith.",0
2254,What happens to those who have no enemies?,"That sacrifice which is offered by men without desire for reward, as enjoined by the ordinance (scripture), with a firm faith that doing so is their duty, is Sattvic or pure.",0
2255,What happens to those who have no enemies?,"That sacrifice which is offered by men without desire for reward, as enjoined by the ordinance (scripture), with a firm faith that doing so is their duty, is Sattvic or pure.",0
2256,When did Arjuna start asking about devotion?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2257,When did Arjuna start asking about devotion?,"Whatever is sacrificed, given, or performed, and whatever austerity is practiced without faith, it is called 'Asat', O Arjuna; it is of no value here or hereafter (after death).",0
2258,When did Arjuna start asking about devotion?,"That action which is undertaken from delusion, without regard for the consequences, loss, injury, and one's own ability, is declared to be Tamasic (dark).",0
2259,When did Arjuna start asking about devotion?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2260,Who is considered to be the highest among Yogis?,"Worship of the gods, the twice-born, the teachers, and the wise; purity, straightforwardness, celibacy, and non-injury are all called the austerities of the body.",0
2261,Who is considered to be the highest among Yogis?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2262,Who is considered to be the highest among Yogis?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2263,Who is considered to be the highest among Yogis?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2264,What happens to those who meditate on formless God?,"Serenity of mind, good-heartedness, self-control, and purity of nature—this is called mental austerity.",0
2265,What happens to those who meditate on formless God?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2266,What happens to those who meditate on formless God?,"Speech that causes no excitement, is truthful, pleasant, and beneficial; the practice of studying the Vedas is called austerity of speech.",0
2267,What happens to those who meditate on formless God?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2268,What happens after we have controlled our senses?,"For verily, the true nature of action enjoined by the scriptures should be known, as well as that of forbidden or unlawful action, and of inaction; the nature of action is hard to understand.",0
2269,What happens after we have controlled our senses?,"Therefore, let the scripture be thy authority in determining what ought to be done and what ought not to be done. Having known what is said in the ordinance of the scriptures, thou shouldst act in this world.",0
2270,What happens after we have controlled our senses?,"Therefore, let the scripture be thy authority in determining what ought to be done and what ought not to be done. Having known what is said in the ordinance of the scriptures, thou shouldst act in this world.",0
2271,What happens after we have controlled our senses?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2272,Is God with form or formless?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2273,Is God with form or formless?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2274,Is God with form or formless?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2275,Is God with form or formless?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2276,What is the use of having faith in God?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2277,What is the use of having faith in God?,"Steadfastness in sacrifice, austerity, and gift is also called 'Sat', and action in connection with these, or for the sake of the Supreme, is also called 'Sat'.",0
2278,What is the use of having faith in God?,"This threefold austerity, practiced by steadfast men, with the utmost faith, desiring no reward, is called Sattvic.",0
2279,What is the use of having faith in God?,"This threefold austerity, practiced by steadfast men, with the utmost faith, desiring no reward, is called Sattvic.",0
2280,Is it useful to pray to God?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2281,Is it useful to pray to God?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2282,Is it useful to pray to God?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2283,Is it useful to pray to God?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2284,What should we fix our mind on during meditation?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2285,What should we fix our mind on during meditation?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2286,What should we fix our mind on during meditation?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2287,What should we fix our mind on during meditation?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2288,Where does Krishna talk about surrender?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2289,Where does Krishna talk about surrender?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2290,Where does Krishna talk about surrender?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2291,Where does Krishna talk about surrender?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2292,Where does Gita talk about surrender?,"That austerity which is practised out of a foolish notion, with self-torture, or for the purpose of destroying another, is declared to be of the Tamasic nature.",0
2293,Where does Gita talk about surrender?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2294,Where does Gita talk about surrender?,"The austerity that is practiced with the aim of gaining good reception, honor, and worship, and with hypocrisy, is said to be Rajasic, unstable, and transient.",0
2295,Where does Gita talk about surrender?,"Steadfastness in sacrifice, austerity, and gift is also called 'Sat', and action in connection with these, or for the sake of the Supreme, is also called 'Sat'.",0
2296,What do I do if I am unable to focus my mind?,"That gift which is given to one who does nothing in return, knowing it to be a duty to give in a suitable place and time to a worthy person, is held to be Sattvic.",0
2297,What do I do if I am unable to focus my mind?,"And, that gift which is given with the intention of receiving something in return, or expecting a reward, or begrudgingly, is considered to be Rajasic.",0
2298,What do I do if I am unable to focus my mind?,"That gift which is given to one who does nothing in return, knowing it to be a duty to give in a suitable place and time to a worthy person, is held to be Sattvic.",0
2299,What do I do if I am unable to focus my mind?,"Whoever offers Me with devotion a leaf, a flower, a fruit, or a little water, that, so offered devotedly by the pure-minded, I accept.",0
2300,What do I do if I am unable to practice Yoga?,"And, that gift which is given with the intention of receiving something in return, or expecting a reward, or begrudgingly, is considered to be Rajasic.",0
2301,What do I do if I am unable to practice Yoga?,"Passionate, desiring to obtain the reward of their actions, greedy, cruel, impure, moved by joy and sorrow, such an agent is said to be Rajasic.",0
2302,What do I do if I am unable to practice Yoga?,"That gift which is given to one who does nothing in return, knowing it to be a duty to give in a suitable place and time to a worthy person, is held to be Sattvic.",0
2303,What do I do if I am unable to practice Yoga?,"That gift which is given to one who does nothing in return, knowing it to be a duty to give in a suitable place and time to a worthy person, is held to be Sattvic.",0
2304,What do I do if I am unable to do selfless service?,"That gift which is given to one who does nothing in return, knowing it to be a duty to give in a suitable place and time to a worthy person, is held to be Sattvic.",0
2305,What do I do if I am unable to do selfless service?,"And, that gift which is given with the intention of receiving something in return, or expecting a reward, or begrudgingly, is considered to be Rajasic.",0
2306,What do I do if I am unable to do selfless service?,"That gift which is given to one who does nothing in return, knowing it to be a duty to give in a suitable place and time to a worthy person, is held to be Sattvic.",0
2307,What do I do if I am unable to do selfless service?,"Uttering ""Tat,"" without aiming for the fruits, are the acts of sacrifice, austerity, and the various acts of gifts performed by those seeking liberation.",0
2308,Is there anything better than meditation for spiritual growth?,"""Om Tat Sat"": This has been declared to be the triple designation of Brahman. By that, the Brahmanas, the Vedas, and the sacrifices were created formerly.",0
2309,Is there anything better than meditation for spiritual growth?,"The word ""Sat"" is used to refer to reality and goodness; likewise, O Arjuna, the word ""Sat"" is used to refer to an auspicious act.",0
2310,Is there anything better than meditation for spiritual growth?,"""Om Tat Sat"": This has been declared to be the triple designation of Brahman. By that, the Brahmanas, the Vedas, and the sacrifices were created formerly.",0
2311,Is there anything better than meditation for spiritual growth?,"Having abandoned egoism, strength, arrogance, desire, anger, and covetousness, and being free from the notion of 'mine' and peaceful, he is fit for becoming Brahman.",0
2312,Why should we develop compassion?,"The Blessed Lord said, ""Brahman is the Imperishable, the Supreme; its essential nature is called Self-knowledge; the offering (to the gods) that causes the existence and manifestation of beings and sustains them is called action.""",0
2313,Why should we develop compassion?,"Uttering the one-syllabled Om, the Brahman, and remembering Me, he who departs, leaving the body, attains the Supreme Goal.",0
2314,Why should we develop compassion?,"Therefore, with the utterance of ""Om,"" the acts of sacrifice, gift, and austerity, as enjoined in the scriptures, are always begun by the students of Brahman.",0
2315,Why should we develop compassion?,"Therefore, with the utterance of ""Om,"" the acts of sacrifice, gift, and austerity, as enjoined in the scriptures, are always begun by the students of Brahman.",0
2316,Are people with a firm conviction dear to God?,"Uttering the one-syllabled Om, the Brahman, and remembering Me, he who departs, leaving the body, attains the Supreme Goal.",0
2317,Are people with a firm conviction dear to God?,"The unwise, taking pleasure in the eulogizing words of the Vedas, utter flowery speech, saying, ""There is nothing else,"" O Arjuna.",0
2318,Are people with a firm conviction dear to God?,"Therefore, with the utterance of ""Om,"" the acts of sacrifice, gift, and austerity, as enjoined in the scriptures, are always begun by the students of Brahman.",0
2319,Are people with a firm conviction dear to God?,"Worship of the gods, the twice-born, the teachers, and the wise; purity, straightforwardness, celibacy, and non-injury are all called the austerities of the body.",0
2320,Who is dear to God?,"Worship of the gods, the twice-born, the teachers, and the wise; purity, straightforwardness, celibacy, and non-injury are all called the austerities of the body.",0
2321,Who is dear to God?,"Uttering the one-syllabled Om, the Brahman, and remembering Me, he who departs, leaving the body, attains the Supreme Goal.",0
2322,Who is dear to God?,"Worship of the gods, the twice-born, the teachers, and the wise; purity, straightforwardness, celibacy, and non-injury are all called the austerities of the body.",0
2323,Who is dear to God?,"Worship of the gods, the twice-born, the teachers, and the wise; purity, straightforwardness, celibacy, and non-injury are all called the austerities of the body.",0
2324,Are people free from fear and aversion dear to God?,"Uttering the one-syllabled Om, the Brahman, and remembering Me, he who departs, leaving the body, attains the Supreme Goal.",0
2325,Are people free from fear and aversion dear to God?,"Acts of sacrifice, gift, and austerity should not be abandoned, but should be performed; for sacrifice, gift, and austerity are the purifiers of the wise.",0
2326,Are people free from fear and aversion dear to God?,"Acts of sacrifice, gift, and austerity should not be abandoned, but should be performed; for sacrifice, gift, and austerity are the purifiers of the wise.",0
2327,Are people free from fear and aversion dear to God?,"For I alone am the enjoyer and Lord of all sacrifices; but they do not know Me in reality, and thus they return to this mortal world.",0
2328,Are people free from desires and agony dear to God?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
2329,Are people free from desires and agony dear to God?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
2330,Are people free from desires and agony dear to God?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
